,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
16374,1,1,0,0,1,0,0,0,0,0,0
16375,6,1,1,0,0,0,0,0,0,0,0
16376,4,2,0,0,1,0,0,0,1,0,0
16377,55,2,0,0,1,0,1,0,0,0,0
16378,1323,129,1,2,0,125,1,1,0,1,0
16379,9,1,0,0,2,0,0,0,2,0,0
16380,1267,5,0,0,0,0,1,2,0,2,0
16381,1,1,0,0,0,0,1,0,0,0,0
16382,1,1,1,0,0,0,1,0,0,0,1
16383,6,1,1,0,0,0,0,0,0,0,0
16384,94,20,0,0,0,0,1,5,0,14,0
16385,3,1,1,0,0,0,1,0,0,0,1
16386,3,2,0,0,0,0,0,1,1,0,0
16387,1,1,0,0,1,0,0,0,0,0,0
16388,6,1,0,0,1,0,0,0,0,0,0
16389,1,1,1,0,0,0,0,0,0,0,0
16390,2,1,0,0,2,0,0,0,0,0,0
16391,2,1,0,0,1,0,0,0,0,0,0
16392,2,2,0,0,1,0,0,0,1,0,0
16393,15,3,1,0,0,0,1,0,0,1,0
16394,7,2,1,0,0,0,0,0,1,0,0
16395,1,1,0,0,0,0,0,0,1,0,0
16396,4,2,0,0,1,0,1,0,0,0,0
16397,3331,18,0,2,1,0,1,3,0,14,1
16398,18,2,0,0,1,0,1,0,0,0,1
16399,2,1,0,0,1,0,0,0,0,0,0
16400,32,6,1,0,0,4,0,0,1,0,0
16401,307,53,1,0,0,52,0,0,1,0,0
16402,289,5,1,2,0,2,1,0,0,0,0
16403,10,8,1,3,0,4,0,0,1,0,0
16404,1,1,0,0,1,0,0,0,0,0,0
16405,1,1,0,0,1,0,0,0,0,0,0
16406,39,1,1,0,0,0,0,0,0,0,0
16407,18,6,0,0,1,5,0,0,1,0,0
16408,104,11,0,0,0,0,1,1,0,9,0
16409,1,1,0,0,1,0,0,0,0,0,0
16410,110,3,0,1,1,0,0,0,1,0,0
16411,7,4,0,0,0,0,0,1,1,2,0
16412,9,2,1,0,0,0,0,0,1,0,1
16413,13,2,0,0,1,1,0,0,1,0,0
16414,3,2,1,0,0,0,0,0,1,0,0
16415,38,1,0,0,1,0,0,0,1,0,0
16416,1,1,0,0,1,0,0,0,0,0,0
16417,79,10,1,0,0,8,0,0,1,0,0
16418,2,1,0,0,1,0,0,0,0,0,0
16419,36,2,0,0,1,0,1,0,0,0,0
16420,1,1,0,0,1,0,0,0,0,0,0
16421,389,17,0,0,0,0,1,3,0,13,0
16422,42,2,0,0,2,0,0,0,2,0,0
16423,317,15,0,0,0,0,0,0,1,14,0
16424,999,1,0,0,0,0,0,0,1,0,0
16425,14,4,1,0,0,3,1,0,0,0,0
16426,4,1,0,0,1,0,0,0,0,0,0
16427,35,2,1,0,0,0,1,0,0,0,0
16428,7,3,0,0,2,2,0,0,2,0,0
16429,72,1,1,0,0,0,1,0,0,0,0
16430,25,1,0,0,1,0,0,0,0,0,0
16431,1,1,0,0,0,0,0,0,1,0,0
16432,12,1,0,0,0,0,1,0,0,0,0
16433,45,3,1,0,0,1,0,0,1,0,0
16434,7,1,1,0,0,0,0,0,0,0,0
16435,13,1,1,0,0,0,0,0,0,0,0
16436,10,1,1,0,0,0,0,0,0,0,0
16437,18,1,0,0,1,0,0,0,0,0,0
16438,6,1,0,0,0,0,1,0,0,0,0
16439,140,1,0,0,0,0,1,0,0,0,0
16440,10,1,1,0,0,0,0,0,0,0,0
16441,8,2,1,0,0,0,0,0,1,0,0
16442,2,2,0,0,2,0,0,0,2,0,0
16443,14,4,0,1,1,2,1,0,0,0,0
16444,21,5,1,0,0,0,1,2,0,2,0
16445,130,1,0,0,1,0,0,0,1,0,0
16446,4873,12,0,3,1,8,1,0,0,0,1
16447,56,9,1,3,0,5,1,0,0,0,0
16448,105,5,0,2,1,1,0,0,1,0,0
16449,1,1,0,0,1,0,0,0,0,0,0
16450,1,1,0,0,0,0,0,0,1,0,0
16451,2,1,1,0,0,0,0,0,0,0,0
16452,316,12,1,2,0,9,0,0,0,0,0
16453,203,2,0,0,1,0,1,0,0,0,0
16454,2,1,0,0,1,0,0,0,0,0,0
16455,3,1,0,0,1,0,0,0,0,0,0
16456,8,2,2,0,0,0,0,0,2,0,0
16457,7,1,0,0,0,0,0,0,1,0,0
16458,1,1,0,0,0,0,1,0,0,0,0
16459,65,2,0,0,0,0,1,0,0,1,0
16460,24,1,0,0,0,0,0,0,1,0,0
16461,146,2,1,0,0,0,1,0,0,0,1
16462,32,2,1,1,0,0,1,1,0,0,0
16463,8,1,0,0,1,0,0,0,0,0,0
16464,3,1,1,0,0,0,0,0,0,0,0
16465,6,2,0,0,1,0,0,0,1,0,0
16466,7,3,0,0,1,2,0,0,0,0,0
16467,9,1,1,0,0,0,0,0,0,0,0
16468,11,6,0,0,1,5,0,0,0,0,0
16469,2123,65,1,0,0,0,1,6,0,58,1
16470,4,1,0,0,2,0,0,0,0,0,0
16471,18,2,1,0,0,0,0,0,1,0,1
16472,1,1,0,0,1,0,0,0,0,0,0
16473,826,35,1,1,0,33,1,0,0,0,0
16474,4,2,1,1,0,0,0,0,0,0,0
16475,41,8,0,0,0,0,0,3,1,4,0
16476,236,5,1,0,0,3,0,0,1,0,1
16477,6,1,1,0,0,0,1,0,0,0,0
16478,3,1,0,0,1,0,0,0,0,0,0
16479,84,4,0,0,1,2,0,0,1,0,1
16480,17,4,0,0,1,0,0,1,1,1,1
16481,436,1,1,0,0,0,1,0,0,0,1
16482,253,6,0,1,1,4,1,0,0,0,0
16483,3,3,0,0,2,2,0,0,2,0,0
16484,2,2,0,0,2,0,0,0,2,0,0
16485,23,4,0,0,1,0,0,1,1,1,0
16486,30,1,0,0,0,0,1,0,0,0,0
16487,18,3,0,0,0,0,0,0,1,2,0
16488,247,3,1,0,0,1,0,0,1,0,0
16489,16,1,1,0,0,0,0,0,0,0,0
16490,186,12,1,3,0,7,0,0,1,0,0
16491,45,26,0,5,1,20,0,0,0,0,0
16492,10,2,0,0,1,0,0,0,1,0,0
16493,12,1,0,0,1,0,0,0,0,0,0
16494,195,13,1,4,0,8,0,0,0,0,0
16495,39,2,1,0,0,1,0,0,0,0,0
16496,27,2,0,0,0,0,1,0,0,1,0
16497,53,4,0,0,0,0,1,0,0,3,0
16498,1,1,0,0,0,0,0,0,1,0,0
16499,1,1,0,0,1,0,0,0,0,0,0
16500,59,8,1,1,0,6,0,0,0,0,0
16501,8,2,0,0,1,0,0,0,1,0,0
16502,520,3,0,0,1,2,0,0,0,0,0
16503,1,1,0,0,0,0,0,0,1,0,0
16504,4,1,0,0,2,0,0,0,0,0,0
16505,5,1,0,0,0,0,0,0,1,0,0
16506,10,1,0,0,0,0,0,0,1,0,0
16507,39,2,1,0,0,0,0,0,1,0,0
16508,371,1,1,0,0,0,0,0,0,0,0
16509,6,4,0,0,2,4,0,0,2,0,0
16510,350,13,1,3,0,9,1,1,0,1,1
16511,25,1,1,0,0,0,0,0,0,0,0
16512,9,5,0,0,2,8,0,0,2,0,0
16513,12,2,1,0,0,0,1,0,0,0,0
16514,47,8,0,0,2,14,0,0,2,0,0
16515,1,1,0,0,1,0,0,0,0,0,0
16516,6,2,1,0,0,0,1,0,0,0,0
16517,8,1,1,0,0,0,0,0,0,0,0
16518,62,5,1,1,0,2,0,0,1,0,0
16519,105,2,0,1,1,0,0,0,1,0,0
16520,5,2,0,0,0,0,0,1,1,0,0
16521,4,1,1,0,0,0,0,0,0,0,0
16522,28,2,1,0,0,0,0,0,1,0,0
16523,2,1,0,0,0,0,1,0,0,0,0
16524,1,1,1,0,0,0,0,0,0,0,0
16525,2,2,0,0,2,0,0,0,2,0,0
16526,67,17,1,4,0,10,0,0,1,1,1
16527,4,1,0,0,0,0,0,0,1,0,0
16528,37,2,0,0,1,0,0,0,1,0,0
16529,1,1,0,0,1,0,0,0,0,0,0
16530,9,7,1,0,0,5,0,0,1,0,0
16531,1,1,1,0,0,0,0,0,0,0,0
16532,1,1,0,0,0,0,1,0,0,0,0
16533,1,1,0,0,1,0,0,0,0,0,0
16534,4,1,0,0,0,0,1,0,0,0,0
16535,34,1,0,0,0,0,1,0,0,0,0
16536,262,45,0,0,2,86,0,0,2,0,0
16537,1,1,0,0,1,0,0,0,0,0,0
16538,1,1,0,0,1,0,0,0,0,0,0
16539,1,1,0,0,1,0,0,0,0,0,0
16540,2,1,0,0,1,0,0,0,0,0,0
16541,484,6,1,2,0,3,1,0,0,0,0
16542,11,2,1,0,0,1,0,0,0,0,0
16543,2,2,1,0,0,0,0,0,1,0,0
16544,4,2,0,0,1,0,0,0,1,0,0
16545,222,2,1,0,0,0,1,0,0,0,0
16546,1,1,1,0,0,0,0,0,0,0,0
16547,120,4,0,1,1,1,0,0,1,0,0
16548,1,1,0,0,0,0,1,0,0,0,0
16549,1,1,0,0,0,0,0,0,2,0,0
16550,17,3,1,1,0,1,0,0,0,0,0
16551,14,6,1,1,0,4,0,0,0,0,0
16552,117,2,1,0,0,0,0,0,1,0,1
16553,13,2,1,0,0,0,1,1,0,0,0
16554,1,1,0,0,0,0,0,0,1,0,0
16555,5,2,0,0,0,0,1,0,0,1,0
16556,7,2,0,1,1,0,0,0,0,0,0
16557,410,1,0,0,0,0,1,0,0,0,0
16558,678,4,1,2,0,1,0,0,0,0,0
16559,1,1,0,0,0,0,1,0,0,0,0
16560,1,1,0,0,1,0,0,0,0,0,0
16561,444,26,1,2,0,23,0,0,1,0,0
16562,47,7,1,2,0,4,0,0,1,0,0
16563,49,10,0,0,2,16,0,0,2,0,0
16564,41,1,0,0,1,0,0,0,0,0,0
16565,1,1,0,0,0,0,0,0,1,0,0
16566,159,4,0,1,1,0,0,0,1,1,1
16567,1,1,1,0,0,0,0,0,0,0,0
16568,17,3,0,0,1,0,0,1,1,0,0
16569,52,6,1,3,0,1,0,0,1,0,0
16570,4,1,0,0,1,0,0,0,0,0,0
16571,6,1,0,0,1,0,0,0,0,0,0
16572,5,6,0,0,2,6,0,0,2,2,0
16573,287,3,0,0,1,0,0,0,1,2,0
16574,2,1,0,0,0,0,1,0,0,0,0
16575,1153,5,1,0,0,0,1,1,0,3,1
16576,10,1,1,0,0,0,0,0,0,0,0
16577,16,1,1,0,0,0,1,0,0,0,0
16578,1,1,1,0,0,0,0,0,0,0,0
16579,1,1,0,0,1,0,0,0,0,0,0
16580,3,1,0,0,1,0,0,0,1,0,1
16581,32,5,0,0,0,0,1,1,0,3,0
16582,1,1,0,0,0,0,1,0,0,0,0
16583,2,1,0,0,1,0,0,0,0,0,0
16584,121,32,0,0,2,62,0,0,2,0,0
16585,4,1,1,0,0,0,1,0,0,0,1
16586,14,3,1,1,0,1,0,0,1,0,0
16587,1,1,0,0,0,0,0,0,1,0,0
16588,2,1,0,0,1,0,0,0,0,0,0
16589,2,1,1,0,0,0,0,0,0,0,0
16590,41,2,0,0,1,0,0,0,1,0,0
16591,2,1,0,0,0,0,0,0,1,0,0
16592,2,1,1,0,0,0,0,0,0,0,0
16593,273,7,1,0,0,0,1,3,0,3,0
16594,161,2,1,0,0,1,0,0,1,0,0
16595,1,1,1,0,0,0,0,0,0,0,0
16596,335,8,1,2,0,2,1,1,0,3,0
16597,109,3,1,1,0,0,1,0,0,1,0
16598,9,2,0,0,1,0,0,0,1,0,0
16599,2,1,1,0,0,0,0,0,0,0,0
16600,73,1,0,0,1,0,0,0,0,0,0
16601,1,1,0,0,1,0,0,0,0,0,0
16602,79,2,1,0,0,1,0,0,1,0,0
16603,1,1,0,0,1,0,0,0,0,0,0
16604,11,3,1,0,0,1,0,0,1,0,0
16605,8,1,0,0,0,0,0,0,1,0,0
16606,1,1,0,0,1,0,0,0,0,0,0
16607,42,2,1,1,0,0,1,0,0,0,0
16608,188,28,1,2,0,24,0,0,1,0,0
16609,9,1,1,0,0,0,1,0,0,0,0
16610,3,1,1,0,0,0,0,0,0,0,0
16611,48,7,0,0,0,0,1,3,0,3,0
16612,1,1,0,0,1,0,0,0,0,0,0
16613,1,1,1,0,0,0,0,0,0,0,0
16614,41,1,1,0,0,0,0,0,0,0,0
16615,2,2,0,0,1,0,0,0,1,0,0
16616,1,1,0,0,0,0,0,0,1,0,0
16617,2,1,0,0,1,0,0,0,0,0,0
16618,149,4,1,0,0,3,0,0,1,0,0
16619,5,2,1,1,0,0,0,0,0,0,0
16620,10,4,0,0,2,4,0,0,2,0,0
16621,72,3,0,0,1,0,0,0,1,2,0
16622,7,3,0,0,0,0,1,0,0,2,0
16623,2,1,0,0,1,0,0,0,0,0,0
16624,77,3,0,0,0,0,1,1,0,1,0
16625,245,2,1,0,0,1,1,0,0,0,0
16626,12,1,1,0,0,0,1,0,0,0,0
16627,3,2,0,0,1,0,0,0,1,0,0
16628,2,1,0,0,0,0,1,0,0,0,0
16629,2,1,0,0,1,0,0,0,0,0,0
16630,6,1,1,0,0,0,1,0,0,0,0
16631,1,1,0,0,0,0,0,0,1,0,0
16632,1,1,0,0,1,0,0,0,0,0,0
16633,1,1,0,0,1,0,0,0,0,0,0
16634,1,2,1,0,0,1,0,0,0,0,0
16635,4,1,0,0,1,0,0,0,0,0,0
16636,160,3,0,0,2,0,0,0,2,2,0
16637,1,1,0,0,0,0,0,0,1,0,0
16638,2,1,1,0,0,0,0,0,0,0,0
16639,5,1,0,0,1,0,0,0,0,0,0
16640,88,2,0,0,1,0,1,0,0,0,0
16641,18,1,1,0,0,0,1,0,0,0,1
16642,1,1,0,0,0,0,1,0,0,0,0
16643,101,1,0,0,0,0,1,0,0,0,0
16644,4,3,1,0,0,1,1,0,0,0,0
16645,15,1,1,0,0,0,1,0,0,0,0
16646,1645,33,0,0,0,0,1,3,0,29,0
16647,127,19,1,2,0,15,0,0,1,0,0
16648,3,1,1,0,0,0,0,0,0,0,0
16649,727,1,1,0,0,0,1,0,0,0,0
16650,15,4,0,0,1,0,0,1,1,1,0
16651,3,1,0,0,1,0,0,0,0,0,0
16652,2,1,0,0,0,0,1,0,0,0,0
16653,25,5,1,0,0,3,0,0,1,0,0
16654,1,1,0,0,1,0,0,0,0,0,0
16655,604,1,1,0,0,0,0,0,0,0,0
16656,1,1,0,0,1,0,0,0,0,0,0
16657,24,2,1,0,0,0,1,0,0,0,0
16658,12,6,0,0,0,0,1,2,0,3,0
16659,3,1,1,0,0,0,0,0,0,0,0
16660,3,2,0,0,2,0,0,0,2,0,0
16661,11,1,0,0,0,0,0,0,1,0,0
16662,1,1,0,0,1,0,0,0,0,0,0
16663,18,2,1,1,0,0,1,0,0,0,0
16664,1,1,0,0,0,0,0,0,1,0,0
16665,1,1,0,0,1,0,0,0,0,0,0
16666,1,1,0,0,1,0,0,0,0,0,0
16667,1,1,0,0,1,0,0,0,0,0,0
16668,3,2,0,0,1,0,1,0,0,0,1
16669,1,1,0,0,1,0,0,0,0,0,0
16670,1112,27,0,0,0,0,0,2,1,24,0
16671,3,1,1,0,0,0,0,0,0,0,0
16672,167,1,1,0,0,0,0,0,0,0,0
16673,46,6,1,0,0,4,0,0,1,0,0
16674,11,2,0,0,1,0,0,0,1,0,0
16675,307,4,1,1,0,1,0,0,1,0,0
16676,8,2,0,0,1,0,1,0,0,0,0
16677,15,3,1,0,0,1,1,0,0,0,0
16678,5,1,0,0,1,0,0,0,0,0,0
16679,4,1,0,0,1,0,0,0,1,0,0
16680,13,2,0,0,1,0,0,0,1,0,0
16681,1,1,0,0,1,0,0,0,0,0,0
16682,27,22,1,3,0,18,0,0,0,0,0
16683,5,4,0,1,1,2,0,0,0,0,0
16684,1,1,0,0,1,0,0,0,0,0,0
16685,59,3,1,0,0,1,0,0,1,0,1
16686,23,2,0,0,0,0,1,1,0,0,0
16687,18,2,1,0,0,1,0,0,0,0,0
16688,15,1,1,0,0,0,0,0,0,0,0
16689,24,1,1,0,0,0,0,0,0,0,0
16690,77,7,0,0,2,0,0,0,2,10,0
16691,58,4,1,0,0,2,0,0,1,0,0
16692,368,5,0,0,1,0,1,1,0,2,0
16693,5,1,0,0,1,0,0,0,0,0,0
16694,177,3,0,0,0,0,1,0,0,2,0
16695,5,2,1,0,0,0,1,0,0,0,0
16696,4,1,0,0,1,0,0,0,0,0,0
16697,1,1,0,0,1,0,0,0,0,0,0
16698,1,1,0,0,1,0,0,0,0,0,0
16699,31,8,1,0,0,7,0,0,0,0,0
16700,3,1,0,0,1,0,0,0,1,0,0
16701,8,1,1,0,0,0,0,0,0,0,0
16702,35,2,0,0,2,0,0,0,2,0,0
16703,2390,260,0,0,0,0,0,2,2,516,0
16704,567,62,1,2,0,59,0,0,1,0,0
16705,1,1,0,0,1,0,0,0,0,0,0
16706,11,3,0,0,1,0,0,0,1,1,0
16707,117,9,1,3,0,5,0,0,1,0,0
16708,2,1,1,0,0,0,1,0,0,0,0
16709,9,2,1,0,0,0,0,0,1,0,0
16710,22,4,1,0,0,2,0,0,1,0,0
16711,1,1,0,0,0,0,1,0,0,0,0
16712,6,1,0,0,1,0,0,0,0,0,0
16713,18,1,1,0,0,0,0,0,0,0,0
16714,18,2,1,1,0,0,1,0,0,0,0
16715,13,1,0,0,1,0,0,0,0,0,0
16716,8,3,1,0,0,2,0,0,1,0,0
16717,14,2,0,0,1,0,0,0,1,0,0
16718,2,1,0,0,1,0,0,0,0,0,0
16719,3,1,0,0,1,0,0,0,0,0,0
16720,5,1,0,0,1,0,0,0,1,0,0
16721,13,2,1,0,0,0,0,0,1,0,0
16722,3,2,0,0,1,1,0,0,0,0,0
16723,6,1,1,0,0,0,0,0,0,0,0
16724,4,2,1,0,0,0,0,0,1,0,0
16725,25,2,0,0,1,0,0,0,1,0,0
16726,6,2,1,1,0,0,0,0,0,0,0
16727,5,4,1,0,0,2,0,0,1,0,0
16728,2,1,0,0,1,0,0,0,1,0,0
16729,4,2,0,0,1,1,0,0,0,0,0
16730,107,2,1,1,0,0,1,0,0,0,0
16731,11,1,0,0,1,0,0,0,0,0,0
16732,26,1,1,0,0,0,0,0,0,0,0
16733,26,6,0,1,1,4,0,0,0,0,0
16734,1,1,0,0,1,0,0,0,0,0,0
16735,2,1,0,0,0,0,0,0,1,0,0
16736,10,1,1,0,0,0,0,0,0,0,0
16737,37,8,0,0,1,6,0,0,1,0,0
16738,6,5,0,1,1,3,0,0,0,0,0
16739,3,3,0,0,1,1,0,0,1,0,0
16740,1,1,0,0,0,0,0,0,1,0,0
16741,628,19,1,1,0,17,0,2,1,4,0
16742,2,1,0,0,0,0,0,0,2,0,0
16743,21,2,1,0,0,0,1,0,0,0,0
16744,11,8,1,0,0,6,0,0,1,0,0
16745,12,1,0,0,0,0,0,0,1,0,0
16746,31,22,0,0,1,0,0,1,1,19,1
16747,1,1,0,0,1,0,0,0,0,0,0
16748,199,4,0,0,0,0,1,0,0,3,0
16749,1,1,0,0,1,0,0,0,0,0,0
16750,331,17,1,1,0,15,0,0,1,0,0
16751,1,1,0,0,0,0,0,0,1,0,0
16752,42,5,0,0,1,0,0,1,1,2,0
16753,1435,25,1,4,0,20,1,0,0,0,0
16754,47,2,0,0,1,0,0,0,1,0,0
16755,1,1,0,0,1,0,0,0,0,0,0
16756,2,1,0,0,1,0,0,0,0,0,0
16757,2,1,0,0,0,0,1,0,0,0,0
16758,1,1,0,0,1,0,0,0,0,0,0
16759,51,9,1,3,0,4,0,0,1,0,0
16760,3,3,0,0,1,1,0,0,1,0,0
16761,229,5,0,0,1,0,1,1,0,3,0
16762,2,1,0,0,1,0,0,0,0,0,0
16763,10,2,0,0,1,0,0,0,1,0,0
16764,973,2,0,0,1,1,0,0,0,0,0
16765,5,2,1,1,0,0,0,0,0,0,0
16766,6,1,0,0,1,0,0,0,1,0,0
16767,5,1,0,0,0,0,1,0,0,0,0
16768,9,1,0,0,0,0,1,0,0,0,0
16769,1,1,0,0,1,0,0,0,0,0,0
16770,94,1,1,0,0,0,1,0,0,0,1
16771,2,1,0,0,1,0,0,0,0,0,0
16772,12,1,0,0,1,0,0,0,1,0,0
16773,7,2,1,1,0,0,0,0,0,0,0
16774,1,1,0,0,1,0,0,0,0,0,0
16775,48,3,1,0,0,0,1,1,0,0,0
16776,8,3,1,0,0,2,0,0,0,0,0
16777,1,1,0,0,1,0,0,0,0,0,0
16778,12,1,0,0,1,0,0,0,1,0,0
16779,5,2,1,0,0,0,0,0,1,0,0
16780,3,2,1,0,0,1,0,0,0,0,0
16781,61,3,0,1,1,1,0,0,1,0,0
16782,10,1,1,0,0,0,0,0,0,0,0
16783,30,2,0,0,1,0,0,0,1,0,0
16784,16,1,1,0,0,0,0,0,0,0,0
16785,454,30,0,0,2,58,0,0,2,0,0
16786,177,12,1,0,0,11,0,0,1,0,0
16787,81,6,0,0,2,10,0,0,2,0,0
16788,14,4,0,1,1,2,0,0,0,0,0
16789,2,1,0,0,0,0,1,0,0,0,0
16790,18,5,0,0,2,8,0,0,2,0,0
16791,97,2,1,0,0,0,0,0,1,0,0
16792,7,1,1,0,0,0,0,0,0,0,0
16793,2,1,0,0,0,0,0,0,1,0,0
16794,19,3,1,1,0,0,0,0,1,0,0
16795,969,12,1,1,0,10,1,0,0,0,1
16796,2,1,0,0,1,0,0,0,0,0,0
16797,4,2,0,0,0,0,0,0,1,1,0
16798,40,3,1,0,0,2,0,0,0,0,0
16799,238,17,0,0,1,0,0,3,1,12,1
16800,9,1,2,0,0,0,0,0,0,0,0
16801,53,1,1,0,0,0,1,0,0,0,1
16802,8,4,1,0,0,1,0,0,1,1,0
16803,4,1,1,0,0,0,0,0,0,0,0
16804,15,4,0,0,1,2,0,0,1,0,0
16805,179,4,1,0,0,2,0,0,1,0,0
16806,438,12,1,1,0,9,0,0,1,0,0
16807,1785,27,0,0,1,0,1,2,0,23,1
16808,29,3,0,0,1,0,1,1,0,0,0
16809,95,3,1,0,0,2,0,0,1,0,0
16810,33,3,0,0,2,4,0,0,2,0,0
16811,2,2,1,0,0,0,1,0,0,0,0
16812,4,1,0,0,1,0,0,0,0,0,0
16813,7858,241,0,5,1,235,0,3,1,4,0
16814,29,1,1,0,0,0,1,0,0,0,0
16815,2,1,1,0,0,0,0,0,0,0,0
16816,35,4,0,0,0,0,0,1,1,2,0
16817,10,3,0,0,0,0,0,0,1,2,0
16818,1,1,0,0,1,0,0,0,0,0,0
16819,5,2,0,0,1,0,0,0,1,0,0
16820,3,1,0,0,1,0,0,0,0,0,0
16821,9,1,0,0,0,0,0,0,1,0,0
16822,12,2,0,0,1,0,0,1,1,0,0
16823,75,21,0,0,0,0,1,4,0,16,0
16824,3,2,0,0,1,0,0,0,1,0,0
16825,57,1,1,0,0,0,1,0,0,0,0
16826,12,3,0,0,0,0,1,1,0,1,0
16827,2,1,1,0,0,0,0,0,0,0,0
16828,1,1,1,0,0,0,0,0,0,0,0
16829,8,5,0,0,0,0,0,1,1,3,0
16830,2,1,0,0,1,0,0,0,0,0,0
16831,1,1,0,0,1,0,0,0,0,0,0
16832,4,1,0,0,1,0,0,0,1,0,0
16833,3,1,0,0,1,0,0,0,0,0,0
16834,79,3,0,0,1,0,1,0,0,1,0
16835,1,1,0,0,1,0,0,0,0,0,0
16836,24,9,0,1,1,0,1,0,0,6,0
16837,28,1,0,0,1,0,0,0,1,0,1
16838,481,1,1,0,0,0,0,0,0,0,0
16839,4,1,1,0,0,0,0,0,0,0,0
16840,2431,8,0,1,1,5,0,0,1,0,0
16841,20,2,0,0,2,0,0,0,2,2,0
16842,3,2,0,0,0,0,0,0,1,1,0
16843,30,1,0,0,1,0,0,0,1,0,1
16844,15,3,1,0,0,1,0,0,1,0,0
16845,1,1,0,0,1,0,0,0,0,0,0
16846,29,6,1,2,0,3,0,0,0,0,0
16847,1,1,0,0,2,0,0,0,0,0,0
16848,7,1,0,0,1,0,0,0,0,0,0
16849,1,1,0,0,1,0,0,0,0,0,0
16850,7,1,0,0,0,0,0,0,1,0,0
16851,12,3,1,0,0,0,0,0,1,1,0
16852,4,4,1,1,0,1,0,0,1,0,0
16853,3,1,0,0,1,0,0,0,0,0,0
16854,16,1,1,0,0,0,0,0,0,0,0
16855,76,28,0,4,1,23,0,0,0,0,0
16856,1,1,0,0,1,0,0,0,0,0,0
16857,1,1,0,0,0,0,0,0,1,0,0
16858,23,1,0,0,0,0,1,0,0,0,0
16859,1,1,0,0,1,0,0,0,0,0,0
16860,1,1,0,0,2,0,0,0,0,0,0
16861,15,1,0,0,0,0,1,0,0,0,0
16862,31,7,0,2,1,3,1,0,0,0,0
16863,1,1,0,0,1,0,0,0,0,0,0
16864,647,30,1,6,0,22,0,0,1,0,0
16865,1,1,0,0,1,0,0,0,0,0,0
16866,111,7,1,3,0,3,1,0,0,0,0
16867,22,3,0,0,0,0,1,2,0,0,0
16868,1,1,0,0,1,0,0,0,0,0,0
16869,7,1,1,0,0,0,0,0,0,0,0
16870,5,2,0,0,1,0,0,0,1,0,0
16871,1,1,0,0,0,0,0,0,2,0,0
16872,2,1,0,0,0,0,1,0,0,0,0
16873,7,1,1,0,0,0,0,0,0,0,0
16874,6,2,0,0,0,0,0,1,1,0,0
16875,2,2,0,0,1,0,0,0,1,0,0
16876,3,1,0,0,1,0,0,0,0,0,0
16877,5,1,0,0,0,0,0,0,1,0,0
16878,10,2,0,1,1,0,0,0,0,0,0
16879,4,2,1,0,0,0,1,0,0,0,0
16880,10,2,0,0,1,1,0,0,1,0,0
16881,1,1,0,0,1,0,0,0,0,0,0
16882,3,1,0,0,1,0,0,0,0,0,0
16883,143,10,0,1,1,7,0,0,1,0,0
16884,381,24,0,5,1,17,0,0,1,0,0
16885,8,1,0,0,0,0,1,0,0,0,0
16886,25,1,0,0,0,0,0,0,1,0,0
16887,14,2,0,0,1,0,1,0,0,0,0
16888,2,1,0,0,1,0,0,0,0,0,0
16889,3,2,0,1,1,0,0,0,0,0,0
16890,36,2,0,1,1,0,1,0,0,0,0
16891,11,4,0,0,1,2,0,0,1,0,0
16892,2,1,0,0,1,0,0,0,0,0,0
16893,3,1,0,0,0,0,1,0,0,0,0
16894,42,3,1,0,0,1,0,0,1,0,0
16895,1,1,0,0,0,0,1,0,0,0,0
16896,21,1,1,0,0,0,1,0,0,0,0
16897,1,1,0,0,0,0,1,0,0,0,0
16898,82,11,0,0,2,20,0,0,2,0,0
16899,12,8,0,0,2,12,0,0,2,0,0
16900,1,1,0,0,1,0,0,0,0,0,0
16901,3,1,1,0,0,0,0,0,0,0,0
16902,3,1,0,0,1,0,0,0,0,0,0
16903,4,2,0,0,0,0,1,0,0,1,0
16904,4,1,0,0,1,0,0,0,0,0,0
16905,102,1,0,0,2,0,0,0,0,0,0
16906,11,1,1,0,0,0,1,0,0,0,0
16907,6,2,1,0,0,0,1,0,0,0,0
16908,45,5,1,0,0,3,0,0,1,0,0
16909,1,1,1,0,0,0,0,0,0,0,0
16910,48,2,1,0,0,0,0,0,1,0,0
16911,49,1,0,0,1,0,0,0,0,0,0
16912,9,2,1,0,0,1,0,0,1,0,0
16913,64,1,1,0,0,0,1,0,0,0,0
16914,30,5,0,0,1,1,1,0,0,2,0
16915,3,1,0,0,1,0,0,0,0,0,0
16916,15,1,0,0,0,0,1,0,0,0,0
16917,17,4,1,1,0,1,0,0,1,0,0
16918,1,1,0,0,1,0,0,0,0,0,0
16919,1,1,1,0,0,0,0,0,0,0,0
16920,1,1,0,0,1,0,0,0,0,0,0
16921,3,3,0,0,1,1,0,0,1,0,0
16922,1,1,0,0,1,0,0,0,0,0,0
16923,57,7,0,0,1,0,0,2,1,4,0
16924,4,2,1,0,0,1,0,0,0,0,0
16925,2,1,0,0,1,0,0,0,0,0,0
16926,18,1,0,0,1,0,0,0,0,0,0
16927,1,1,0,0,0,0,0,0,1,0,0
16928,2983,45,1,1,0,42,0,0,1,0,1
