,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
1151,12,3,0,0,0,0,1,0,0,2,0
1152,1,1,0,0,1,0,0,0,0,0,0
1153,316,12,1,2,0,9,0,0,0,0,0
1154,1,1,1,0,0,0,0,0,0,0,0
1155,34,5,1,2,0,2,0,0,0,0,0
1156,294,1,1,0,0,0,1,0,0,0,0
1157,4,1,0,0,1,0,0,0,1,0,0
1158,32,1,0,0,0,0,1,0,0,0,0
1159,89,1,0,0,0,0,1,0,0,0,0
1160,1,1,0,0,0,0,0,0,1,0,0
1161,925,33,1,1,0,31,0,0,1,0,0
1162,32,1,1,0,0,0,1,0,0,0,0
1163,1796,11,1,0,0,0,1,3,0,7,0
1164,16,2,1,0,0,1,0,0,1,0,0
1165,377,1,1,0,0,0,1,0,0,0,0
1166,3840,9,1,0,0,7,0,0,1,0,0
1167,213,4,1,1,0,2,0,0,0,0,0
1168,56,5,0,1,1,0,0,1,1,1,0
1169,9,1,0,0,1,0,0,0,0,0,0
1170,39,2,0,0,1,1,0,0,1,0,0
1171,4,1,1,0,0,0,0,0,0,0,0
1172,1,1,1,0,0,0,0,0,0,0,0
1173,50,4,1,0,0,0,1,0,0,3,0
1174,1,1,0,0,1,0,0,0,0,0,0
1175,3,1,0,0,1,0,0,0,0,0,0
1176,6,1,0,0,0,0,1,0,0,0,0
1177,4,2,1,0,0,1,0,0,1,0,0
1178,1,1,0,0,1,0,0,0,0,0,0
1179,17,2,0,0,1,0,0,0,1,0,0
1180,25,3,1,1,0,0,0,0,1,0,0
1181,6,2,0,0,0,0,1,0,0,1,0
1182,3,1,1,0,0,0,0,0,0,0,0
1183,1,1,0,0,1,0,0,0,0,0,0
1184,1,1,0,0,0,0,0,0,1,0,0
1185,56,2,0,0,1,0,0,0,1,1,0
1186,14,1,1,0,0,0,0,0,0,0,0
1187,40,5,0,2,1,2,0,0,0,0,0
1188,358,14,1,0,0,13,0,0,1,0,0
1189,8,1,1,0,0,0,0,0,0,0,0
1190,7,1,1,0,0,0,0,0,0,0,0
1191,124,4,1,1,0,2,0,0,0,0,0
1192,6,4,0,0,1,0,1,0,0,2,0
1193,5,5,0,0,0,0,0,0,1,4,0
1194,64,1,1,0,0,0,0,0,0,0,0
1195,34,1,1,0,0,0,0,0,0,0,0
1196,14,1,1,0,0,0,1,0,0,0,0
1197,37,1,0,0,1,0,0,0,0,0,0
1198,771,2,1,0,0,0,1,1,0,0,0
1199,4,1,0,0,1,0,0,0,0,0,0
1200,1,1,0,0,1,0,0,0,0,0,0
1201,2,1,0,0,1,0,0,0,0,0,0
1202,3,1,0,0,2,0,0,0,0,0,0
1203,3,2,0,0,1,0,0,0,1,0,0
1204,12,1,1,0,0,0,0,0,0,0,0
1205,1,1,1,0,0,0,0,0,0,0,0
1206,2,1,0,0,1,0,0,0,0,0,0
1207,146,2,0,1,1,0,1,0,0,0,0
1208,2,1,0,0,1,0,0,0,0,0,0
1209,548,1,0,0,1,0,0,0,0,0,0
1210,1,1,1,0,0,0,0,0,0,0,0
1211,517,25,1,2,0,22,0,0,0,0,0
1212,26,3,0,1,1,0,0,0,1,0,0
1213,2,2,0,0,1,0,1,0,0,0,0
1214,440,3,0,0,1,1,0,0,1,1,0
1215,14,3,0,1,1,0,0,0,1,0,0
1216,9,5,0,0,0,0,0,1,1,3,0
1217,81,14,0,0,0,0,1,3,0,10,0
1218,47,1,1,0,0,0,0,0,0,0,0
1219,1,1,1,0,0,0,0,0,0,0,0
1220,2,1,0,0,1,0,0,0,0,0,0
1221,5,2,1,0,0,0,0,0,1,0,0
1222,32,8,0,2,1,5,0,0,0,0,0
1223,5,2,1,0,0,0,0,0,1,0,0
1224,27,4,1,1,0,2,0,0,0,0,0
1225,1,1,1,0,0,0,0,0,0,0,0
1226,92,2,0,0,1,1,0,0,1,0,0
1227,399,8,0,0,0,0,1,2,0,5,0
1228,28,1,0,0,1,0,0,0,1,0,0
1229,8,1,0,0,2,0,0,0,0,0,0
1230,24,4,0,0,2,6,0,0,2,0,0
1231,1,1,0,0,1,0,0,0,0,0,0
1232,15,2,0,0,1,0,1,0,0,0,0
1233,5,1,0,0,2,0,0,0,0,0,0
1234,80,3,1,1,0,1,0,0,0,0,0
1235,27,4,1,0,0,1,0,1,1,0,0
1236,7,1,1,0,0,0,0,0,0,0,0
1237,371,2,1,0,0,0,0,0,1,0,0
1238,9,1,0,0,0,0,1,0,0,0,0
1239,406,21,0,0,2,38,0,0,2,0,0
1240,12,2,1,1,0,0,1,0,0,0,0
1241,2,1,0,0,0,0,0,0,1,0,0
1242,3,1,0,0,1,0,0,0,0,0,0
1243,3,1,0,0,0,0,1,0,0,0,0
1244,2,1,0,0,1,0,0,0,0,0,0
1245,2,2,0,0,1,0,1,0,0,0,0
1246,11,6,0,1,1,3,0,0,1,0,0
1247,20,2,0,0,0,0,1,0,0,1,0
1248,18,2,1,1,0,0,1,0,0,0,0
1249,2,1,0,0,1,0,0,0,0,0,0
1250,12,1,1,0,0,0,0,0,0,0,0
1251,9,5,1,1,0,3,0,0,0,0,0
1252,2,1,0,0,1,0,0,0,0,0,0
1253,7,1,0,0,1,0,0,0,0,0,0
1254,53,1,0,0,0,0,1,0,0,0,0
1255,11,2,0,0,2,2,0,0,0,0,0
1256,3,1,1,0,0,0,0,0,0,0,0
1257,20,2,1,1,0,0,1,0,0,0,0
1258,19,7,0,0,1,5,0,0,1,0,0
1259,2,1,0,0,1,0,0,0,0,0,0
1260,3,1,0,0,1,0,0,0,0,0,0
1261,27,3,1,2,0,0,1,0,0,0,0
1262,74,7,1,0,0,5,0,0,1,0,0
1263,1,1,0,0,0,0,0,0,1,0,0
1264,4,3,0,1,1,1,0,0,0,0,0
1265,56,4,1,2,0,1,1,0,0,0,0
1266,210,4,1,0,0,3,0,0,0,0,0
1267,14,2,1,0,0,1,0,0,0,0,0
1268,338,1,0,0,1,0,0,0,0,0,0
1269,39,1,0,0,1,0,0,0,0,0,0
1270,2,2,0,0,1,0,1,0,0,0,0
1271,9,4,1,0,0,3,0,0,0,0,0
1272,2,1,0,0,1,0,0,0,0,0,0
1273,87,8,1,1,0,5,0,0,1,0,0
1274,1,1,0,0,2,0,0,0,0,0,0
1275,304,6,1,1,0,4,1,0,0,0,0
1276,1052,23,1,3,0,19,0,0,1,0,0
1277,11,2,0,0,1,0,1,0,0,0,0
1278,1,1,0,0,1,0,0,0,0,0,0
1279,1,1,1,0,0,0,0,0,0,0,0
1280,6,3,1,0,0,0,0,1,1,0,0
1281,7,2,0,0,1,0,1,0,0,0,0
1282,94,6,1,1,0,3,0,0,1,0,0
1283,23,2,1,1,0,0,1,0,0,0,0
1284,1,1,0,0,0,0,1,0,0,0,0
1285,1,1,0,0,1,0,0,0,0,0,0
1286,64,2,1,0,0,0,0,0,1,0,0
1287,24,1,0,0,0,0,0,0,1,0,0
1288,3,1,0,0,1,0,0,0,0,0,0
1289,375,8,1,3,0,3,0,0,1,0,0
1290,15,1,1,0,0,0,0,0,0,0,0
1291,1,1,0,0,1,0,0,0,0,0,0
1292,12,1,0,0,1,0,0,0,0,0,0
1293,47,1,1,0,0,0,0,0,0,0,0
1294,381,24,0,5,1,17,0,0,1,0,0
1295,2,1,0,0,1,0,0,0,0,0,0
1296,1,1,1,0,0,0,0,0,0,0,0
1297,136,1,1,0,0,0,1,0,0,0,0
1298,5,1,0,0,1,0,0,0,0,0,0
1299,7,2,0,0,1,0,0,0,1,0,0
1300,51,6,0,2,1,3,1,0,0,0,0
1301,1,1,0,0,1,0,0,0,0,0,0
1302,1,1,0,0,1,0,0,0,0,0,0
1303,7091,61,0,0,1,60,0,0,1,1,0
1304,5,1,1,0,0,0,0,0,0,0,0
1305,4,3,0,1,1,1,0,0,0,0,0
1306,1,1,0,0,1,0,0,0,0,0,0
1307,2,2,0,0,1,0,0,0,1,0,0
1308,16,7,1,2,0,4,0,0,0,0,0
1309,44,23,0,5,1,17,0,0,0,0,0
1310,1,1,0,0,1,0,0,0,0,0,0
1311,1,1,1,0,0,0,0,0,0,0,0
1312,2,1,0,0,1,0,0,0,0,0,0
1313,4,2,0,0,1,1,0,0,0,0,0
1314,2,2,0,0,1,0,0,0,1,0,0
1315,5,1,0,0,1,0,0,0,1,0,0
1316,75,33,0,8,1,23,1,0,0,0,0
1317,1,1,0,0,1,0,0,0,0,0,0
1318,1927,30,0,0,2,58,0,0,2,0,0
1319,22,14,0,3,1,9,0,0,1,0,0
1320,106,4,0,0,0,0,1,0,0,3,0
1321,364,8,1,1,0,5,0,0,1,0,0
1322,7,2,0,0,1,0,0,0,1,0,0
1323,7,5,0,0,0,0,1,0,0,4,0
1324,12,1,1,0,0,0,0,0,0,0,0
1325,27,3,1,0,0,2,0,0,0,0,0
1326,1,1,0,0,1,0,0,0,0,0,0
1327,1,1,0,0,1,0,0,0,0,0,0
1328,17,5,0,0,1,1,1,1,0,1,0
1329,8,1,0,0,0,0,0,0,1,0,0
1330,9,2,0,1,1,0,0,0,0,0,0
1331,6,1,0,0,0,0,1,0,0,0,0
1332,126,3,1,0,0,1,0,0,1,0,0
1333,6,1,0,0,1,0,0,0,0,0,0
1334,4,1,1,0,0,0,0,0,0,0,0
1335,27,1,1,0,0,0,0,0,0,0,0
1336,15,1,1,0,0,0,0,0,0,0,0
1337,2,1,1,0,0,0,0,0,0,0,0
1338,14,2,0,0,1,0,1,0,0,0,0
1339,2,2,0,0,1,0,0,0,1,0,0
1340,3,1,0,0,1,0,0,0,0,0,0
1341,59,1,0,0,0,0,1,0,0,0,0
1342,25,1,0,0,2,0,0,0,0,0,0
1343,2,1,0,0,1,0,0,0,0,0,0
1344,2,1,0,0,0,0,0,0,1,0,0
1345,1,1,0,0,0,0,0,0,1,0,0
1346,3,3,0,0,1,1,0,0,1,0,0
1347,31,8,0,0,0,0,1,1,0,6,0
1348,87,2,0,0,1,0,0,0,1,0,0
1349,1,1,1,0,0,0,0,0,0,0,0
1350,10,4,1,0,0,2,0,0,1,0,0
1351,15,2,0,0,0,0,1,0,0,1,0
1352,2,1,1,0,0,0,1,0,0,0,0
1353,24,1,0,0,1,0,0,0,1,0,0
1354,24,7,1,3,0,2,0,0,1,0,0
1355,22,2,0,0,1,1,0,0,1,0,0
1356,1,1,1,0,0,0,0,0,0,0,0
1357,2,1,1,0,0,0,0,0,0,0,0
1358,172,2,1,0,0,1,0,0,0,0,0
1359,166,7,1,0,0,6,0,0,1,0,0
1360,9,1,0,0,1,0,0,0,0,0,0
1361,1,1,0,0,1,0,0,0,0,0,0
1362,3,3,0,0,2,2,0,0,2,0,0
1363,3,1,0,0,0,0,1,0,0,0,0
1364,2,4,0,0,1,2,0,0,1,0,0
1365,96,5,0,0,1,0,1,2,0,1,0
1366,27,1,0,0,0,0,1,0,0,0,0
1367,116,2,1,0,0,0,1,1,0,0,0
1368,1,1,1,0,0,0,0,0,0,0,0
1369,1,1,1,0,0,0,0,0,0,0,0
1370,3,2,1,0,0,0,1,0,0,0,0
1371,8,4,1,0,0,2,0,0,1,0,0
1372,7,1,0,0,1,0,0,0,0,0,0
1373,224,12,0,2,1,9,0,0,0,0,0
1374,2,1,1,0,0,0,0,0,0,0,0
1375,169,12,1,1,0,9,1,0,0,1,0
1376,24,2,0,0,1,0,0,0,1,0,0
1377,1,1,0,0,1,0,0,0,0,0,0
1378,2,1,1,0,0,0,0,0,0,0,0
1379,1,1,0,0,0,0,0,0,1,0,0
1380,5,2,1,0,0,1,0,0,0,0,0
1381,1213,1,1,0,0,0,1,0,0,0,0
1382,6,2,1,0,0,1,0,0,0,0,0
1383,3,2,1,0,0,0,0,0,1,0,0
1384,1,1,0,0,1,0,0,0,0,0,0
1385,17,2,1,0,0,0,0,0,1,0,0
1386,11,2,0,0,1,0,0,0,1,0,0
1387,52,5,1,1,0,3,0,0,1,0,0
1388,1,1,0,0,1,0,0,0,0,0,0
1389,2,1,0,0,0,0,1,0,0,0,0
1390,51,2,1,0,0,0,0,0,1,0,0
1391,1,1,0,0,1,0,0,0,0,0,0
1392,67,8,0,1,1,5,0,0,1,0,0
1393,5,1,1,0,0,0,0,0,0,0,0
1394,14,1,0,0,0,0,1,0,0,0,0
1395,2,2,0,0,1,0,0,0,1,0,0
1396,13,1,1,0,0,0,0,0,0,0,0
1397,1,1,0,0,0,0,1,0,0,0,0
1398,5,1,0,0,0,0,0,0,1,0,0
1399,3,1,0,0,0,0,1,0,0,0,0
1400,7,1,1,0,0,0,1,0,0,0,0
1401,19,2,0,0,1,0,0,0,1,0,0
1402,4,1,0,0,2,0,0,0,0,0,0
1403,7,1,1,0,0,0,0,0,0,0,0
1404,30,1,1,0,0,0,0,0,0,0,0
1405,20,1,0,0,0,0,1,0,0,0,0
1406,9,6,0,0,0,0,0,1,1,4,0
1407,6,4,1,0,0,2,0,0,1,0,0
1408,1435,25,1,4,0,20,1,0,0,0,0
1409,1,1,0,0,1,0,0,0,0,0,0
1410,166,3,1,1,0,0,1,0,0,0,0
1411,274,2,1,0,0,0,0,0,1,0,0
1412,1,1,0,0,1,0,0,0,0,0,0
1413,1,1,0,0,1,0,0,0,0,0,0
1414,11,2,1,0,0,1,0,0,0,0,0
1415,7,1,0,0,1,0,0,0,0,0,0
1416,40,15,0,0,0,0,1,4,0,10,0
1417,23,4,0,1,1,2,1,0,0,0,0
1418,46,5,1,2,0,1,0,1,1,0,0
1419,89,2,0,0,1,1,0,0,1,0,0
1420,15,3,1,0,0,2,1,0,0,0,0
1421,1,1,0,0,0,0,0,0,1,0,0
1422,30,1,1,0,0,0,1,0,0,0,0
1423,96,12,0,0,1,2,1,3,0,5,0
1424,5,1,0,0,1,0,0,0,0,0,0
1425,366,10,1,0,0,1,1,0,0,7,0
1426,1,1,0,0,1,0,0,0,0,0,0
1427,101,2,0,0,1,0,0,0,1,0,0
1428,3,1,1,0,0,0,0,0,0,0,0
1429,7,2,0,0,1,0,0,0,1,0,0
1430,191,3,1,1,0,1,1,0,0,0,0
1431,14,2,1,0,0,0,1,0,0,1,0
1432,2,1,1,0,0,0,0,0,0,0,0
1433,28,1,0,0,1,0,0,0,0,0,0
1434,3,2,1,0,0,0,1,0,0,0,0
1435,226,29,0,1,1,26,0,0,1,0,0
1436,10,3,0,1,1,0,0,0,1,0,0
1437,7,1,0,0,1,0,0,0,0,0,0
1438,11,2,0,0,1,0,0,0,1,0,0
1439,169,1,1,0,0,0,0,0,0,0,0
1440,22,2,1,0,0,0,0,0,1,0,0
1441,4,3,1,1,0,0,0,0,1,0,0
1442,32,7,0,3,1,3,0,0,0,0,0
1443,6,2,1,0,0,0,1,0,0,1,0
1444,2,1,0,0,1,0,0,0,0,0,0
1445,76,2,0,0,0,0,0,1,1,0,0
1446,404,7,0,0,0,0,1,0,0,6,0
1447,3,1,0,0,1,0,0,0,0,0,0
1448,266,5,0,1,1,0,1,0,0,3,0
1449,1,1,0,0,0,0,1,0,0,0,0
1450,4,2,0,0,1,0,0,0,1,0,0
1451,69,2,0,0,1,0,0,0,1,0,0
1452,3,1,1,0,0,0,0,0,0,0,0
1453,28,2,0,0,1,0,0,0,1,0,0
1454,114,1,1,0,0,0,0,0,0,0,0
1455,1,1,1,0,0,0,0,0,0,0,0
1456,329,8,1,4,0,2,0,0,1,0,0
1457,22,2,0,0,1,0,1,0,0,0,0
1458,4,2,1,0,0,0,0,0,1,0,0
1459,129,7,1,1,0,4,0,0,1,0,0
1460,1,1,0,0,1,0,0,0,0,0,0
1461,1,1,0,0,0,0,0,0,2,0,0
1462,4,1,1,0,0,0,0,0,0,0,0
1463,5,2,0,0,1,0,0,0,1,0,0
1464,1,1,0,0,1,0,0,0,0,0,0
1465,53,1,0,0,0,0,1,0,0,0,0
1466,2,1,1,0,0,0,0,0,0,0,0
1467,1,1,0,0,1,0,0,0,0,0,0
1468,6,1,1,0,0,0,0,0,0,0,0
1469,62,1,0,0,0,0,1,0,0,0,0
1470,225,15,0,0,0,0,0,0,2,28,0
1471,66,4,0,0,1,2,0,0,1,0,0
1472,1,1,0,0,1,0,0,0,0,0,0
1473,36,1,1,0,0,0,1,0,0,0,0
1474,1,1,0,0,1,0,0,0,0,0,0
1475,2,2,0,0,1,1,0,0,0,0,0
1476,39,14,0,0,2,26,0,0,2,0,0
1477,8,1,0,0,0,0,0,0,1,0,0
1478,1,1,0,0,1,0,0,0,0,0,0
1479,70,2,0,0,1,0,0,0,1,0,0
1480,110,13,0,3,1,9,0,0,1,0,0
1481,1,1,0,0,1,0,0,0,0,0,0
1482,14,1,0,0,0,0,1,0,0,0,0
1483,205,7,0,0,0,0,1,2,0,4,0
1484,19,3,1,0,0,2,0,0,1,0,0
1485,7,1,0,0,0,0,0,0,1,0,0
1486,2,2,1,0,0,0,0,0,1,0,0
1487,9,1,1,0,0,0,0,0,0,0,0
1488,23,6,1,2,0,3,0,0,0,0,0
1489,24,1,0,0,1,0,0,0,0,0,0
1490,1,1,0,0,1,0,0,0,0,0,0
1491,1,1,0,0,0,0,0,0,1,0,0
1492,5,2,1,0,0,1,0,0,0,0,0
1493,16,1,0,0,1,0,0,0,1,0,0
1494,1,1,0,0,1,0,0,0,0,0,0
1495,6,1,0,0,0,0,0,0,1,0,0
1496,25,4,1,0,0,1,0,1,1,2,0
1497,2,1,1,0,0,0,0,0,0,0,0
1498,58,6,1,1,0,3,0,0,1,0,0
1499,4,2,0,0,1,0,0,0,1,0,0
1500,21,4,1,0,0,2,0,0,1,0,0
1501,8,1,0,0,0,0,1,0,0,0,0
1502,17,2,1,0,0,0,0,0,1,0,0
1503,15,1,0,0,1,0,0,0,0,0,0
1504,2,1,0,0,1,0,0,0,0,0,0
1505,90,5,0,0,2,6,0,0,2,0,0
1506,19,1,1,0,0,0,0,0,0,0,0
1507,10,1,1,0,0,0,0,0,0,0,0
1508,168,1,0,0,1,0,0,0,0,0,0
1509,1,1,0,0,0,0,0,0,1,0,0
1510,2,1,0,0,0,0,1,0,0,0,0
1511,3,2,0,0,0,0,1,0,0,1,0
1512,16,1,0,0,0,0,0,0,1,0,0
1513,182,1,1,0,0,0,0,0,0,0,0
1514,770,4,0,1,1,1,0,0,1,0,0
1515,9,1,0,0,0,0,0,0,2,0,0
1516,1,1,0,0,1,0,0,0,0,0,0
1517,11,5,0,0,1,4,0,0,0,0,0
1518,11,7,0,0,0,0,0,2,1,4,0
1519,76,18,1,0,0,0,0,2,1,15,0
1520,2,1,0,0,1,0,0,0,0,0,0
1521,2,1,0,0,1,0,0,0,0,0,0
1522,276,2,1,1,0,0,0,0,0,0,0
1523,45,1,1,0,0,0,1,0,0,0,0
1524,108,7,0,0,1,4,0,0,1,1,0
1525,1,1,1,0,0,0,0,0,0,0,0
1526,10,3,1,0,0,0,0,0,1,1,0
1527,3,1,0,0,1,0,0,0,0,0,0
1528,59,8,1,0,0,6,0,0,1,0,0
1529,1,1,0,0,1,0,0,0,0,0,0
1530,1,1,1,0,0,0,0,0,0,0,0
1531,6,1,0,0,1,0,0,0,0,0,0
1532,43,13,1,1,0,10,0,0,1,0,0
1533,57,1,0,0,1,0,0,0,0,0,0
1534,4,1,0,0,1,0,0,0,1,0,0
1535,1,1,0,0,1,0,0,0,0,0,0
1536,28,2,1,0,0,1,0,0,0,0,0
1537,6,4,1,0,0,3,0,0,0,0,0
1538,6,1,0,0,1,0,0,0,0,0,0
1539,1,1,0,0,1,0,0,0,0,0,0
1540,5,4,1,1,0,1,0,0,1,0,0
1541,6,1,0,0,1,0,0,0,0,0,0
1542,1,1,0,0,1,0,0,0,0,0,0
1543,163,1,1,0,0,0,0,0,0,0,0
1544,73,2,0,0,1,0,0,0,1,0,0
1545,15,1,0,0,0,0,1,0,0,0,0
1546,140,3,1,0,0,1,0,0,1,0,0
1547,37,2,0,0,1,0,0,0,1,0,0
1548,164,3,0,0,1,1,0,0,1,0,0
1549,2058,8,0,3,1,4,0,0,0,0,0
1550,4,2,1,0,0,0,0,0,1,0,0
1551,41,6,1,0,0,5,0,0,1,0,0
1552,15,1,1,0,0,0,0,0,0,0,0
1553,3,1,0,0,0,0,1,0,0,0,0
1554,94,2,0,0,2,0,0,0,2,0,0
1555,1,1,0,0,0,0,1,0,0,0,0
1556,2,2,0,0,1,0,1,0,0,0,0
1557,6,1,1,0,0,0,0,0,0,0,0
1558,8,1,1,0,0,0,0,0,0,0,0
1559,6,1,0,0,0,0,0,0,2,0,0
1560,3,1,0,0,1,0,0,0,0,0,0
1561,121,8,0,3,1,4,0,0,0,0,0
1562,1,1,0,0,2,0,0,0,0,0,0
1563,25,3,0,1,1,0,0,0,1,0,0
1564,1,1,0,0,1,0,0,0,0,0,0
1565,5,1,0,0,2,0,0,0,0,0,0
1566,1,1,0,0,1,0,0,0,0,0,0
1567,32,2,0,0,0,0,1,1,0,0,0
1568,17,1,1,0,0,0,0,0,0,0,0
1569,62,2,0,0,1,0,0,0,1,0,0
1570,1,1,0,0,0,0,0,0,2,0,0
1571,1,1,0,0,1,0,0,0,0,0,0
1572,2,1,0,0,0,0,1,0,0,0,0
1573,1,1,0,0,1,0,0,0,0,0,0
1574,1,1,0,0,1,0,0,0,0,0,0
1575,42,5,0,1,1,3,1,0,0,0,0
1576,147,5,0,0,1,4,0,0,0,0,0
1577,86,13,0,0,2,24,0,0,2,0,0
1578,1,1,0,0,1,0,0,0,0,0,0
1579,9,2,1,0,0,0,0,0,1,0,0
1580,227,17,1,0,0,15,0,0,1,0,0
1581,7,1,1,0,0,0,0,0,0,0,0
1582,1,1,0,0,1,0,0,0,0,0,0
1583,14,1,1,0,0,0,0,0,0,0,0
1584,260,23,0,0,1,0,1,5,0,16,0
1585,147,9,0,0,1,8,0,0,1,0,0
1586,1,1,0,0,1,0,0,0,0,0,0
1587,9,1,0,0,0,0,1,0,0,0,0
1588,4,1,1,0,0,0,0,0,0,0,0
1589,297,27,0,2,1,23,0,0,1,0,0
1590,2,1,0,0,0,0,0,0,1,0,0
1591,85,2,1,0,0,0,1,0,0,0,0
1592,33,3,0,0,0,0,0,0,2,4,0
1593,8,1,0,0,1,0,0,0,0,0,0
1594,15,2,0,0,2,0,0,0,2,0,0
1595,7,2,0,0,2,0,0,0,2,0,0
1596,58,5,0,0,1,3,0,0,1,0,0
1597,131,9,1,2,0,5,0,0,1,0,0
1598,57,4,1,1,0,1,0,0,1,0,0
1599,6,2,1,0,0,0,0,0,1,0,0
1600,4,1,0,0,0,0,0,0,1,0,0
1601,22,2,0,0,1,0,0,0,1,0,0
1602,10,2,0,0,1,0,1,0,0,0,0
1603,9,4,0,1,1,1,0,0,1,0,0
1604,7,1,0,0,1,0,0,0,0,0,0
1605,437,46,1,6,0,39,0,0,0,0,0
1606,6,1,1,0,0,0,0,0,0,0,0
1607,10,2,1,0,0,0,0,0,1,0,0
1608,1,1,0,0,1,0,0,0,0,0,0
1609,10,2,0,0,1,0,1,0,0,0,0
1610,1,1,0,0,1,0,0,0,0,0,0
1611,12,3,0,0,2,4,0,0,0,0,0
1612,7,2,0,0,0,0,1,0,0,1,0
1613,35,4,0,0,0,0,0,1,1,2,0
1614,119,7,0,1,1,4,0,0,1,0,0
1615,1,1,0,0,1,0,0,0,0,0,0
1616,8,3,1,0,0,1,0,0,1,0,0
1617,971,13,1,0,0,0,1,1,0,10,0
1618,259,9,0,0,1,0,1,1,0,7,0
1619,4,1,1,0,0,0,0,0,0,0,0
1620,2,1,1,0,0,0,1,0,0,0,0
1621,3,2,1,0,0,0,0,0,1,0,0
1622,6,1,1,0,0,0,0,0,0,0,0
1623,3,1,0,0,0,0,0,0,1,0,0
1624,32,1,1,0,0,0,0,0,0,0,0
1625,54,3,1,0,0,0,0,0,1,1,0
1626,5,1,0,0,0,0,1,0,0,0,0
1627,1,1,0,0,0,0,1,0,0,0,0
1628,183,1,1,0,0,0,1,0,0,0,0
1629,15,1,0,0,1,0,0,0,0,0,0
1630,10,1,0,0,1,0,0,0,0,0,0
1631,1,1,0,0,1,0,0,0,0,0,0
1632,71,5,0,0,0,0,1,1,0,3,0
1633,243,16,1,1,0,14,0,0,0,0,0
1634,174,1,1,0,0,0,0,0,0,0,0
1635,5,1,0,0,1,0,0,0,0,0,0
1636,1,1,1,0,0,0,0,0,0,0,0
1637,46,2,0,0,0,0,1,0,0,1,0
1638,4,1,0,0,2,0,0,0,0,0,0
1639,64,2,1,0,0,0,0,0,1,0,0
1640,42,3,0,0,1,1,0,0,1,0,0
1641,1,1,0,0,0,0,0,0,1,0,0
1642,4,2,0,0,0,0,0,1,1,0,0
1643,585,17,0,1,1,9,1,1,0,7,0
1644,6,2,0,0,1,0,1,0,0,0,0
1645,4,1,0,0,1,0,0,0,1,0,0
1646,10,7,0,0,2,10,0,0,2,0,0
1647,1,1,0,0,0,0,0,0,2,0,0
1648,3,2,1,0,0,1,0,0,0,0,0
1649,21,3,0,0,1,1,0,0,1,0,0
1650,69,2,1,0,0,0,0,0,1,0,0
1651,1,1,1,0,0,0,0,0,0,0,0
1652,4,1,0,0,1,0,0,0,0,0,0
1653,3,2,0,0,1,1,0,0,0,0,0
1654,7,1,0,0,0,0,1,0,0,0,0
1655,1,1,0,0,1,0,0,0,0,0,0
1656,2,2,1,0,0,0,0,0,1,0,0
1657,1,1,0,0,0,0,0,0,1,0,0
1658,1475,27,1,1,0,24,0,0,1,0,0
1659,17,1,0,0,1,0,0,0,0,0,0
1660,270,1,1,0,0,0,1,0,0,0,0
1661,8,1,0,0,1,0,0,0,0,0,0
1662,8,4,0,0,0,0,0,1,1,2,0
1663,19,3,0,0,1,1,0,0,1,0,0
1664,438,8,0,2,1,5,0,0,0,0,0
1665,5,1,1,0,0,0,0,0,0,0,0
1666,519,17,1,4,0,12,1,0,0,0,0
1667,9,2,0,0,2,0,0,0,2,0,0
1668,2,2,0,0,1,0,1,0,0,0,0
1669,3,1,0,0,1,0,0,0,0,0,0
1670,10,1,1,0,0,0,0,0,0,0,0
1671,23,3,0,0,1,1,0,0,1,0,0
1672,4,1,1,0,0,0,1,0,0,0,0
1673,2,1,1,0,0,0,1,0,0,0,0
1674,4,1,0,0,1,0,0,0,1,0,0
1675,1,1,0,0,0,0,0,0,1,0,0
1676,1,1,1,0,0,0,0,0,0,0,0
1677,149,2,0,0,1,0,0,0,1,0,0
1678,6,1,0,0,2,0,0,0,0,0,0
1679,129,6,0,0,1,0,1,0,0,4,0
1680,5,1,0,0,0,0,1,0,0,0,0
1681,5,5,0,0,2,6,0,0,2,0,0
1682,1135,4,0,0,1,2,0,0,1,0,0
1683,10,1,1,0,0,0,0,0,0,0,0
1684,42,1,0,0,0,0,1,0,0,0,0
1685,1,1,0,0,1,0,0,0,0,0,0
1686,12,2,1,0,0,0,1,0,0,0,0
1687,3,1,0,0,1,0,0,0,0,0,0
1688,17,2,0,0,0,0,1,0,0,1,0
1689,5,2,0,0,0,0,1,0,0,1,0
1690,1,1,0,0,1,0,0,0,0,0,0
1691,2,1,0,0,1,0,0,0,0,0,0
1692,41,1,0,0,1,0,0,0,0,0,0
1693,254,18,0,0,0,0,0,1,1,16,0
1694,17,5,0,0,0,0,0,1,1,3,0
1695,30,1,1,0,0,0,1,0,0,0,0
1696,1,1,0,0,1,0,0,0,0,0,0
1697,315,8,1,2,0,4,0,0,1,0,0
1698,13,1,0,0,1,0,0,0,0,0,0
1699,34,4,0,1,1,2,0,0,0,0,0
1700,1,1,0,0,1,0,0,0,0,0,0
1701,2,1,0,0,2,0,0,0,0,0,0
1702,1,1,0,0,1,0,0,0,0,0,0
1703,14,4,0,1,1,2,0,0,0,0,0
1704,1,1,1,0,0,0,0,0,0,0,0
1705,8,1,1,0,0,0,1,0,0,0,0
