,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
5154,1,1,0,0,1,0,0,0,0,0,0
5155,2,1,1,0,0,0,0,0,0,0,0
5156,22,1,1,0,0,0,0,0,0,0,0
5157,272,11,1,3,0,7,0,0,1,0,0
5158,220,5,1,3,0,1,0,0,0,0,0
5159,5,2,1,1,0,0,0,0,0,0,0
5160,3,1,1,0,0,0,0,0,0,0,0
5161,20,2,1,0,0,0,0,0,1,0,0
5162,50,4,0,0,1,3,0,0,1,0,0
5163,45,6,1,3,0,2,0,0,0,0,0
5164,8,1,1,0,0,0,0,0,0,0,0
5165,1625,11,1,0,0,0,1,2,0,8,0
5166,16,3,0,0,0,0,0,1,1,1,0
5167,3,3,0,0,1,1,0,0,1,0,0
5168,1,1,0,0,1,0,0,0,0,0,0
5169,1,1,0,0,0,0,1,0,0,0,0
5170,5,1,0,0,1,0,0,0,0,0,0
5171,20,2,0,0,1,0,0,0,1,0,0
5172,4,1,0,0,0,0,0,0,1,0,0
5173,1,1,0,0,1,0,0,0,0,0,0
5174,3,1,0,0,0,0,1,0,0,0,0
5175,28,1,0,0,0,0,1,0,0,0,0
5176,2,1,0,0,1,0,0,0,0,0,0
5177,1,1,0,0,0,0,0,0,1,0,0
5178,1,1,0,0,0,0,1,0,0,0,0
5179,4,1,1,0,0,0,1,0,0,0,0
5180,1,1,0,0,1,0,0,0,0,0,0
5181,58,5,1,0,0,0,1,1,0,2,0
5182,9,2,1,0,0,0,0,0,1,0,0
5183,12,1,0,0,0,0,1,0,0,0,0
5184,99,1,0,0,0,0,1,0,0,0,0
5185,13,2,0,0,1,0,0,0,1,0,0
5186,2,1,0,0,1,0,0,0,0,0,0
5187,20,5,0,0,1,3,0,0,1,0,0
5188,132,13,1,3,0,8,0,0,1,0,0
5189,938,18,0,0,1,0,1,3,0,13,0
5190,9,1,0,0,1,0,0,0,0,0,0
5191,148,2,1,0,0,0,1,0,0,0,0
5192,3,1,1,0,0,0,1,0,0,0,0
5193,2,1,1,0,0,0,0,0,0,0,0
5194,6,2,1,0,0,0,0,0,1,0,0
5195,153,4,0,0,0,0,0,1,1,2,0
5196,40,1,1,0,0,0,0,0,0,0,0
5197,44,2,1,0,0,0,1,0,0,0,0
5198,1,1,0,0,0,0,1,0,0,0,0
5199,6,1,1,0,0,0,0,0,0,0,0
5200,2,1,0,0,1,0,0,0,1,0,0
5201,2,2,1,0,0,0,1,0,0,0,0
5202,289,2,0,0,0,0,1,1,0,0,0
5203,188,6,1,2,0,2,0,0,1,0,0
5204,6,1,0,0,1,0,0,0,0,0,0
5205,2,2,0,0,1,0,0,0,1,0,0
5206,41,10,0,0,2,18,0,0,2,0,0
5207,5,4,1,2,0,0,0,0,1,0,0
5208,1,1,0,0,1,0,0,0,0,0,0
5209,1,1,0,0,1,0,0,0,0,0,0
5210,1,1,0,0,1,0,0,0,0,0,0
5211,125,35,0,0,2,68,0,0,2,0,0
5212,45,1,1,0,0,0,1,0,0,0,0
5213,2,1,1,0,0,0,0,0,0,0,0
5214,26,1,1,0,0,0,1,0,0,0,0
5215,4,1,0,0,0,0,0,0,1,0,0
5216,6,1,0,0,1,0,0,0,0,0,0
5217,2,2,0,0,2,0,0,0,2,0,0
5218,110,2,1,0,0,0,0,0,1,0,0
5219,60,3,1,0,0,1,1,0,0,0,0
5220,65,1,1,0,0,0,1,0,0,0,0
5221,2,1,0,0,2,0,0,0,0,0,0
5222,3,1,1,0,0,0,0,0,0,0,0
5223,1260,33,0,0,0,0,0,5,1,27,0
5224,1,1,1,0,0,0,0,0,0,0,0
5225,7,2,1,0,0,0,0,0,1,0,0
5226,3,1,0,0,0,0,0,0,1,0,0
5227,10,2,1,1,0,0,0,0,0,0,0
5228,26,10,0,1,1,8,0,0,0,0,0
5229,2,2,0,0,1,0,1,0,0,0,0
5230,479,10,0,0,1,0,0,1,1,7,0
5231,2,1,0,0,1,0,0,0,0,0,0
5232,5,1,1,0,0,0,0,0,0,0,0
5233,2,1,0,0,1,0,0,0,0,0,0
5234,36,3,1,0,0,2,1,0,0,0,0
5235,32,1,1,0,0,0,1,0,0,0,0
5236,1,1,0,0,1,0,0,0,0,0,0
5237,1,1,0,0,1,0,0,0,0,0,0
5238,9,2,1,0,0,1,1,0,0,0,0
5239,63,4,1,0,0,3,0,0,1,0,0
5240,2,1,0,0,1,0,0,0,0,0,0
5241,15,1,0,0,0,0,1,0,0,0,0
5242,8,3,1,0,0,1,1,0,0,0,0
5243,18,1,1,0,0,0,0,0,0,0,0
5244,78,12,0,0,0,0,1,3,0,8,0
5245,7,5,1,0,0,0,0,0,1,3,0
5246,7,2,1,0,0,0,0,1,1,0,0
5247,156,5,1,1,0,2,1,0,0,0,0
5248,164,15,0,2,1,11,0,0,1,0,0
5249,4,1,0,0,1,0,0,0,0,0,0
5250,720,17,0,4,1,12,0,0,1,0,0
5251,1,1,1,0,0,0,0,0,0,0,0
5252,9,2,0,0,0,0,1,0,0,1,0
5253,42,1,0,0,2,0,0,0,2,0,0
5254,4,1,1,0,0,0,0,0,0,0,0
5255,203,3,1,1,0,1,0,0,0,0,0
5256,32,2,1,0,0,1,0,0,1,0,0
5257,1,1,0,0,1,0,0,0,0,0,0
5258,10,7,0,0,0,0,0,2,1,4,0
5259,1,1,0,0,1,0,0,0,0,0,0
5260,13,1,0,0,0,0,0,0,1,0,0
5261,5,1,0,0,0,0,1,0,0,0,0
5262,22,2,1,0,0,1,0,0,0,0,0
5263,1,1,1,0,0,0,0,0,0,0,0
5264,2,2,0,0,1,0,0,0,1,0,0
5265,19,5,0,0,0,0,1,1,0,3,0
5266,9,2,1,0,0,0,0,0,1,0,0
5267,39,2,1,0,0,0,1,0,0,0,0
5268,17,1,1,0,0,0,0,0,0,0,0
5269,4,2,0,1,1,0,0,0,0,0,0
5270,6,1,0,0,1,0,0,0,0,0,0
5271,11,3,1,1,0,1,1,0,0,1,0
5272,7,1,0,0,0,0,1,0,0,0,0
5273,2,1,0,0,1,0,0,0,0,0,0
5274,32,2,1,0,0,1,0,0,1,0,0
5275,3,1,0,0,0,0,0,0,1,0,0
5276,1,1,0,0,1,0,0,0,0,0,0
5277,14,4,0,0,0,0,0,0,1,3,0
5278,30,3,1,1,0,0,0,0,1,0,0
5279,1,1,0,0,1,0,0,0,0,0,0
5280,77,16,1,0,0,14,0,0,1,0,0
5281,3,1,0,0,1,0,0,0,0,0,0
5282,1,1,0,0,1,0,0,0,0,0,0
5283,8,2,0,0,1,0,0,0,1,0,0
5284,2,2,1,0,0,1,0,0,0,0,0
5285,88,11,0,0,2,20,0,0,2,0,0
5286,80,5,1,2,0,2,1,0,0,0,0
5287,3,1,0,0,1,0,0,0,1,0,0
5288,116,1,0,0,1,0,0,0,1,0,0
5289,2,1,1,0,0,0,0,0,0,0,0
5290,32,2,1,0,0,0,1,0,0,0,0
5291,4,1,1,0,0,0,0,0,0,0,0
5292,33,4,1,1,0,2,0,0,1,0,0
5293,24,2,0,0,1,0,1,0,0,0,0
5294,1,1,0,0,1,0,0,0,0,0,0
5295,9,1,0,0,0,0,1,0,0,0,0
5296,21,11,0,1,1,8,0,0,1,0,0
5297,9,1,0,0,1,0,0,0,0,0,0
5298,8,2,0,0,1,0,0,0,1,0,0
5299,5,5,0,0,1,4,0,0,0,0,0
5300,22,4,0,1,1,2,0,0,0,0,0
5301,1,1,1,0,0,0,0,0,0,0,0
5302,2,2,0,0,1,1,0,0,0,0,0
5303,13,3,1,0,0,1,0,0,1,0,0
5304,1,1,0,0,1,0,0,0,0,0,0
5305,71,1,1,0,0,0,0,0,0,0,0
5306,4,2,0,0,1,1,0,0,1,0,0
5307,2,1,0,0,1,0,0,0,0,0,0
5308,5,3,1,1,0,0,0,0,1,0,0
5309,1,1,0,0,0,0,0,0,2,0,0
5310,9,2,0,0,1,1,0,0,0,0,0
5311,20,2,0,1,1,0,0,0,1,0,0
5312,44,2,0,0,1,0,0,0,1,0,0
5313,2,1,0,0,1,0,0,0,0,0,0
5314,26,2,1,1,0,0,1,0,0,0,0
5315,1,1,0,0,1,0,0,0,0,0,0
5316,387,16,0,1,1,14,0,0,0,0,0
5317,4,1,0,0,1,0,0,0,0,0,0
5318,1,1,0,0,1,0,0,0,0,0,0
5319,2,1,0,0,1,0,0,0,0,0,0
5320,1,1,0,0,1,0,0,0,0,0,0
5321,1,1,0,0,0,0,0,0,1,0,0
5322,667,13,1,0,0,1,0,1,1,10,0
5323,2,1,1,0,0,0,0,0,0,0,0
5324,7,2,0,0,1,0,0,0,1,0,0
5325,4,2,1,0,0,0,0,0,1,0,0
5326,85,5,1,2,0,2,1,0,0,0,0
5327,8,1,1,0,0,0,0,0,0,0,0
5328,2,1,1,0,0,0,0,0,0,0,0
5329,9,2,1,0,0,1,0,0,1,0,0
5330,103,1,0,0,0,0,1,0,0,0,0
5331,2,1,0,0,0,0,0,0,1,0,0
5332,7,4,0,0,1,2,0,0,1,0,0
5333,4,1,0,0,0,0,0,0,1,0,0
5334,10,3,1,0,0,1,0,0,1,0,0
5335,157,1,0,0,1,0,0,0,1,0,0
5336,22,1,0,0,1,0,0,0,0,0,0
5337,1,1,0,0,1,0,0,0,0,0,0
5338,43,8,0,1,1,5,1,0,0,0,0
5339,3,1,1,0,0,0,0,0,0,0,0
5340,105,5,1,0,0,3,0,0,1,0,0
5341,17,3,0,0,0,0,1,0,0,2,0
5342,249,10,1,1,0,7,0,0,1,0,0
5343,2,1,0,0,0,0,1,0,0,0,0
5344,8,1,1,0,0,0,0,0,0,0,0
5345,236,5,0,3,1,1,1,0,0,0,0
5346,130,4,0,0,2,2,0,0,2,4,0
5347,5,1,0,0,1,0,0,0,0,0,0
5348,2,1,1,0,0,0,0,0,0,0,0
5349,5,2,1,0,0,0,0,0,1,0,0
5350,1,1,1,0,0,0,0,0,0,0,0
5351,1,1,1,0,0,0,0,0,0,0,0
5352,16,1,1,0,0,0,1,0,0,0,0
5353,2,2,1,0,0,0,0,0,1,0,0
5354,20,1,0,0,1,0,0,0,1,0,0
5355,4,1,1,0,0,0,0,0,0,0,0
5356,1,1,1,0,0,0,0,0,0,0,0
5357,4,4,1,0,0,0,1,0,0,2,0
5358,4,1,0,0,1,0,0,0,0,0,0
5359,1,1,1,0,0,0,0,0,0,0,0
5360,3,1,0,0,0,0,0,0,1,0,0
5361,23,4,1,1,0,1,0,0,1,0,0
5362,16,2,0,0,1,1,0,0,0,0,0
5363,2,1,0,0,1,0,0,0,0,0,0
5364,24,1,0,0,1,0,0,0,1,0,0
5365,191,3,1,1,0,1,1,0,0,0,0
5366,5,5,0,0,1,3,0,0,1,0,0
5367,17,1,0,0,1,0,0,0,0,0,0
5368,7,2,0,0,1,1,0,0,1,0,0
5369,3,3,0,0,1,1,0,0,1,0,0
5370,4,1,1,0,0,0,0,0,0,0,0
5371,1,1,0,0,1,0,0,0,0,0,0
5372,31,1,1,0,0,0,0,0,0,0,0
5373,2000,6,1,3,0,2,0,0,0,0,0
5374,2,3,0,0,1,0,0,0,1,1,0
5375,4,2,1,0,0,1,0,0,0,0,0
5376,60,2,0,0,0,0,1,1,0,0,0
5377,30,3,1,1,0,1,1,0,0,0,0
5378,1,1,1,0,0,0,0,0,0,0,0
5379,50,1,1,0,0,0,0,0,0,0,0
5380,8,2,0,0,2,0,0,0,2,0,0
5381,23,6,1,0,0,4,0,0,1,0,0
5382,5,1,1,0,0,0,0,0,0,0,0
5383,6,1,0,0,0,0,1,0,0,0,0
5384,1,1,0,0,1,0,0,0,0,0,0
5385,38,11,0,1,1,8,0,0,1,0,0
5386,1,1,0,0,1,0,0,0,0,0,0
5387,321,7,0,1,1,0,1,1,0,3,0
5388,1,1,0,0,1,0,0,0,0,0,0
5389,20,5,0,1,1,2,0,0,1,0,0
5390,1,1,0,0,1,0,0,0,0,0,0
5391,29,1,1,0,0,0,0,0,0,0,0
5392,2,1,0,0,1,0,0,0,0,0,0
5393,19,5,0,0,2,6,0,0,2,0,0
5394,5,1,0,0,0,0,1,0,0,0,0
5395,1,1,1,0,0,0,0,0,0,0,0
5396,36,4,0,0,1,3,0,0,1,0,0
5397,1,1,1,0,0,0,0,0,0,0,0
5398,3,1,1,0,0,0,0,0,0,0,0
5399,1,1,0,0,1,0,0,0,0,0,0
5400,28,2,1,0,0,0,1,0,0,0,0
5401,25,2,0,0,0,0,1,1,0,0,0
5402,3,1,0,0,0,0,1,0,0,0,0
5403,1,1,0,0,1,0,0,0,0,0,0
5404,1,1,1,0,0,0,0,0,0,0,0
5405,118,2,0,0,1,0,1,0,0,0,0
5406,21,1,0,0,1,0,0,0,0,0,0
5407,98,3,0,0,0,0,1,0,0,2,0
5408,15,1,0,0,2,0,0,0,0,0,0
5409,16,2,1,0,0,0,0,0,1,0,0
5410,1,1,0,0,1,0,0,0,0,0,0
5411,228,6,1,1,0,4,1,0,0,0,0
5412,3,2,0,0,1,0,0,0,1,0,0
5413,47,6,0,1,1,4,1,0,0,0,0
5414,2,1,0,0,1,0,0,0,0,0,0
5415,29,2,1,0,0,1,1,0,0,0,0
5416,112,1,1,0,0,0,0,0,0,0,0
5417,1,1,0,0,0,0,0,0,1,0,0
5418,11,1,0,0,1,0,0,0,0,0,0
5419,16,5,0,1,1,2,0,0,1,0,0
5420,9,1,0,0,0,0,1,0,0,0,0
5421,2,1,0,0,1,0,0,0,0,0,0
5422,4,1,0,0,1,0,0,0,1,0,0
5423,18,3,1,0,0,0,0,0,1,1,0
5424,1,1,0,0,1,0,0,0,0,0,0
5425,7,12,1,1,0,10,0,0,0,0,0
5426,31,1,1,0,0,0,1,0,0,0,0
5427,23,2,0,0,1,0,1,0,0,0,0
5428,1,1,0,0,1,0,0,0,0,0,0
5429,5,3,0,0,1,2,0,0,1,0,0
5430,3,1,0,0,0,0,1,0,0,0,0
5431,2,1,0,0,1,0,0,0,0,0,0
5432,1,1,0,0,0,0,1,0,0,0,0
5433,564,10,0,0,0,0,1,1,0,8,0
5434,14,1,1,0,0,0,0,0,0,0,0
5435,1,1,0,0,1,0,0,0,0,0,0
5436,9,5,0,2,1,2,0,0,0,0,0
5437,10,2,0,0,1,1,0,0,0,0,0
5438,9,2,0,0,1,0,0,0,1,0,0
5439,1,1,1,0,0,0,0,0,0,0,0
5440,10,1,1,0,0,0,0,0,0,0,0
5441,14,3,1,2,0,0,0,0,0,0,0
5442,162,6,1,1,0,3,0,0,1,0,0
5443,7,2,0,0,1,0,0,0,1,0,0
5444,1,1,0,0,1,0,0,0,0,0,0
5445,3,1,0,0,1,0,0,0,0,0,0
5446,5,2,0,0,1,0,0,0,1,0,0
5447,1,1,0,0,1,0,0,0,0,0,0
5448,46,2,0,0,1,0,0,0,1,0,0
5449,4,1,1,0,0,0,0,0,0,0,0
5450,2,1,0,0,1,0,0,0,0,0,0
5451,427,44,1,6,0,37,0,0,0,0,0
5452,1,1,0,0,1,0,0,0,0,0,0
5453,1,1,0,0,1,0,0,0,0,0,0
5454,1,1,0,0,1,0,0,0,0,0,0
5455,6,1,0,0,0,0,0,0,1,0,0
5456,72,3,1,1,0,1,0,0,0,0,0
5457,25,1,1,0,0,0,0,0,0,0,0
5458,1594,35,1,5,0,29,1,1,0,0,0
5459,4,1,0,0,1,0,0,0,0,0,0
5460,1,1,0,0,1,0,0,0,0,0,0
5461,137,8,0,0,0,0,1,2,0,5,0
5462,15,2,1,0,0,1,0,0,0,0,0
5463,7,4,0,1,1,0,1,0,0,2,0
5464,77,2,0,1,1,0,1,0,0,0,0
5465,1,1,1,0,0,0,0,0,0,0,0
5466,5,3,0,0,2,2,0,0,2,0,0
5467,3,1,1,0,0,0,1,0,0,0,0
5468,225,4,0,1,1,1,0,0,1,0,0
5469,23,2,1,0,0,1,0,0,1,0,0
5470,2,1,1,0,0,0,0,0,0,0,0
5471,1,1,1,0,0,0,0,0,0,0,0
5472,3,1,0,0,1,0,0,0,0,0,0
5473,20,3,0,0,2,2,0,0,2,0,0
5474,12,2,0,0,2,0,0,0,2,0,0
5475,155,25,1,0,0,24,0,0,0,0,0
5476,8,6,0,0,2,8,0,0,2,0,0
5477,3,1,0,0,1,0,0,0,0,0,0
5478,9,1,0,0,1,0,0,0,0,0,0
5479,764,32,1,0,0,31,0,0,0,0,0
5480,1436,14,1,0,0,12,0,0,1,0,0
5481,5,1,0,0,1,0,0,0,1,0,0
5482,183,2,1,1,0,0,0,0,0,0,0
5483,17,2,0,0,0,0,1,1,0,0,0
5484,18,3,0,1,1,0,0,0,1,0,0
5485,3,1,0,0,0,0,0,0,1,0,0
5486,17,2,0,1,1,0,0,0,1,0,0
5487,5,3,0,0,1,2,0,0,0,0,0
5488,10,1,0,0,0,0,1,0,0,0,0
5489,382,36,0,0,1,33,0,0,1,7,0
5490,15,5,1,1,0,2,0,0,1,0,0
5491,21,4,0,1,1,2,0,0,0,0,0
5492,2061,41,1,2,0,37,0,0,1,0,0
5493,1,1,1,0,0,0,0,0,0,0,0
5494,890,57,0,0,0,0,1,4,0,52,0
5495,2,1,0,0,0,0,0,0,1,0,0
5496,9,1,1,0,0,0,1,0,0,0,0
5497,1,1,0,0,1,0,0,0,0,0,0
5498,42,1,1,0,0,0,0,0,0,0,0
5499,1,1,0,0,0,0,1,0,0,0,0
5500,2,2,0,0,1,1,0,0,0,0,0
5501,4,1,0,0,1,0,0,0,0,0,0
5502,1,1,1,0,0,0,0,0,0,0,0
5503,52,1,1,0,0,0,0,0,0,0,0
5504,1,1,0,0,1,0,0,0,0,0,0
5505,58,5,1,2,0,1,0,0,1,0,0
5506,2,1,1,0,0,0,0,0,0,0,0
5507,11,3,1,0,0,1,1,0,0,0,0
5508,15,1,1,0,0,0,0,0,0,0,0
5509,1,1,0,0,1,0,0,0,0,0,0
5510,5,1,1,0,0,0,0,0,0,0,0
5511,1,1,0,0,2,0,0,0,0,0,0
5512,8,3,0,0,1,1,1,0,0,0,0
5513,668,45,0,5,1,38,0,0,1,0,0
5514,7,1,0,0,0,0,0,0,2,0,0
5515,13,1,1,0,0,0,0,0,0,0,0
5516,1,1,0,0,2,0,0,0,0,0,0
5517,7,1,0,0,0,0,1,0,0,0,0
5518,10,2,0,0,1,0,1,0,0,0,0
5519,666,5,1,0,0,3,1,0,0,0,0
5520,1,1,0,0,1,0,0,0,0,0,0
5521,533,10,0,3,1,6,0,0,0,0,0
5522,1,1,0,0,2,0,0,0,0,0,0
5523,1,1,1,0,0,0,0,0,0,0,0
5524,1,1,0,0,0,0,0,0,1,0,0
5525,2,1,0,0,1,0,0,0,0,0,0
5526,14,8,0,2,1,5,0,0,0,0,0
5527,4,2,1,0,0,0,0,0,1,0,0
5528,6,2,1,0,0,0,1,0,0,0,0
5529,1,1,1,0,0,0,0,0,0,0,0
5530,32,1,0,0,0,0,1,0,0,0,0
5531,38,3,1,0,0,1,0,0,1,0,0
5532,36,4,0,0,1,0,1,1,0,1,0
5533,110,3,1,0,0,2,0,0,1,0,0
5534,20,3,1,0,0,0,1,0,0,1,0
5535,33,4,0,1,1,2,0,0,0,0,0
5536,1,1,0,0,1,0,0,0,0,0,0
5537,2,1,0,0,1,0,0,0,1,0,0
5538,1,1,0,0,1,0,0,0,0,0,0
5539,8,1,1,0,0,0,0,0,0,0,0
5540,4,4,0,0,1,2,0,0,1,0,0
5541,2,1,0,0,2,0,0,0,0,0,0
5542,7,1,0,0,0,0,1,0,0,0,0
5543,359,1,1,0,0,0,0,0,0,0,0
5544,2,1,1,0,0,0,0,0,0,0,0
5545,33,1,1,0,0,0,0,0,0,0,0
5546,3,3,1,2,0,0,0,0,0,0,0
5547,5,2,0,0,1,0,1,0,0,0,0
5548,72,9,1,2,0,5,0,0,1,0,0
5549,129,7,1,0,0,5,0,0,1,0,0
5550,7,4,0,0,2,4,0,0,2,0,0
5551,11,2,0,0,2,0,0,0,2,0,0
5552,5,1,0,0,2,0,0,0,0,0,0
5553,3,1,0,0,1,0,0,0,0,0,0
5554,10578,21,1,2,0,2,0,0,1,15,0
5555,276,4,0,0,1,0,1,1,0,1,0
5556,2,1,0,0,1,0,0,0,0,0,0
5557,1,1,1,0,0,0,0,0,0,0,0
5558,156,3,1,0,0,1,1,0,0,0,0
5559,8,3,0,1,1,0,0,0,1,0,0
5560,4,2,1,0,0,0,1,0,0,0,0
5561,50,4,1,0,0,2,0,0,1,0,0
5562,2,2,0,0,1,0,1,0,0,0,0
5563,1,1,0,0,0,0,0,0,1,0,0
5564,1,1,0,0,1,0,0,0,0,0,0
5565,2,1,0,0,1,0,0,0,0,0,0
5566,131,1,1,0,0,0,1,0,0,0,0
5567,1,1,1,0,0,0,0,0,0,0,0
5568,6,1,0,0,1,0,0,0,0,0,0
5569,181,29,0,0,2,56,0,0,0,0,0
5570,24,5,0,0,1,3,0,0,1,0,0
5571,1,1,0,0,1,0,0,0,0,0,0
5572,112,3,1,0,0,1,0,0,1,0,0
5573,2,1,0,0,0,0,1,0,0,0,0
5574,12,2,1,0,0,0,0,0,1,0,0
5575,24,5,0,0,0,0,1,2,0,2,0
5576,1,1,0,0,1,0,0,0,0,0,0
5577,4,1,0,0,1,0,0,0,1,0,0
5578,7,3,0,0,2,2,0,0,2,0,0
5579,49,2,0,0,1,0,0,0,1,0,0
5580,2,1,0,0,1,0,0,0,0,0,0
5581,2,1,0,0,1,0,0,0,0,0,0
5582,3,1,0,0,1,0,0,0,0,0,0
5583,14,4,0,0,1,1,1,0,0,1,0
5584,3,1,1,0,0,0,0,0,0,0,0
5585,1,1,0,0,1,0,0,0,0,0,0
5586,28,1,0,0,0,0,1,0,0,0,0
5587,47,6,0,1,1,3,0,0,1,0,0
5588,3,2,0,0,0,0,1,0,0,1,0
5589,32,3,0,0,0,0,0,1,1,1,0
5590,3,1,0,0,0,0,0,0,1,0,0
5591,10,7,0,0,0,0,0,2,1,4,0
5592,945,12,0,3,1,8,0,0,0,0,0
5593,34,4,0,0,0,0,1,2,0,1,0
5594,1,1,0,0,0,0,1,0,0,0,0
5595,2,1,0,0,0,0,0,0,1,0,0
5596,5,2,1,0,0,0,0,0,1,0,0
5597,1,1,0,0,1,0,0,0,0,0,0
5598,10,1,0,0,0,0,1,0,0,0,0
5599,1,1,0,0,0,0,0,0,2,0,0
5600,1,1,0,0,1,0,0,0,0,0,0
5601,48,2,1,1,0,0,1,0,0,0,0
5602,5,1,0,0,0,0,0,0,1,0,0
5603,49,11,1,0,0,9,0,0,1,0,0
5604,15,1,0,0,1,0,0,0,1,0,0
5605,10,3,0,1,1,0,0,0,1,0,0
5606,62,1,1,0,0,0,0,0,0,0,0
5607,39,1,1,0,0,0,0,0,0,0,0
5608,30,2,1,0,0,0,0,0,1,0,0
5609,463,13,0,3,1,9,0,0,0,0,0
5610,31,4,1,1,0,2,0,0,0,0,0
5611,1,1,0,0,1,0,0,0,0,0,0
5612,4,4,1,1,0,1,1,0,0,0,0
5613,3,2,0,0,1,0,0,0,1,0,0
5614,12,2,0,0,1,0,1,0,0,0,0
5615,2,2,1,0,0,0,0,0,1,0,0
5616,4,1,0,0,1,0,0,0,0,0,0
5617,4,1,1,0,0,0,0,0,0,0,0
5618,24,5,1,0,0,0,1,2,0,1,0
5619,9,1,0,0,1,0,0,0,0,0,0
5620,9,2,1,0,0,0,0,0,1,0,0
5621,7,1,0,0,1,0,0,0,0,0,0
5622,4,2,0,0,1,1,0,0,0,0,0
5623,1,1,0,0,1,0,0,0,0,0,0
5624,2,1,1,0,0,0,0,0,0,0,0
5625,9,2,1,0,0,0,0,0,1,0,0
5626,3646,37,0,0,0,0,1,3,0,33,0
5627,480,2,0,0,1,0,1,0,0,0,0
5628,7,2,1,0,0,1,0,0,0,0,0
5629,2,1,0,0,1,0,0,0,0,0,0
5630,1,1,0,0,1,0,0,0,0,0,0
5631,11,2,1,0,0,0,0,0,1,0,0
5632,169,10,1,3,0,6,0,0,0,0,0
5633,27,2,0,0,1,0,0,0,1,0,0
5634,1,1,1,0,0,0,0,0,0,0,0
5635,4,1,1,0,0,0,1,0,0,0,0
5636,14,2,1,0,0,1,1,0,0,0,0
5637,3,1,1,0,0,0,0,0,0,0,0
5638,1,1,0,0,1,0,0,0,0,0,0
5639,1,1,0,0,0,0,0,0,1,0,0
5640,88,4,1,1,0,2,0,0,0,0,0
5641,64,1,0,0,0,0,1,0,0,0,0
5642,6,6,0,0,0,0,0,0,1,5,0
5643,23,2,1,0,0,1,0,0,1,0,0
5644,1126,2,1,0,0,1,0,0,1,0,0
5645,1,1,0,0,1,0,0,0,0,0,0
5646,90,1,1,0,0,0,1,0,0,0,0
5647,4,1,0,0,1,0,0,0,0,0,0
5648,85,1,0,0,0,0,1,0,0,0,0
5649,4,1,0,0,2,0,0,0,0,0,0
5650,3,1,0,0,1,0,0,0,0,0,0
5651,1,1,0,0,1,0,0,0,0,0,0
5652,4,2,0,0,2,0,0,0,2,0,0
5653,3,3,1,0,0,1,1,0,0,1,0
5654,12,1,1,0,0,0,0,0,0,0,0
5655,2,1,0,0,1,0,0,0,0,0,0
5656,187,8,0,2,1,5,0,0,1,0,0
5657,35,1,1,0,0,0,0,0,0,0,0
5658,2,1,0,0,1,0,0,0,0,0,0
5659,153,5,1,0,0,4,0,0,0,0,0
5660,8,4,1,1,0,2,1,0,0,0,0
5661,24,5,1,1,0,2,0,0,1,0,0
5662,18,1,0,0,0,0,1,0,0,0,0
5663,1,1,0,0,1,0,0,0,0,0,0
5664,35,2,0,0,2,0,0,0,2,0,0
5665,1,1,1,0,0,0,0,0,0,0,0
5666,20,3,0,0,1,2,0,0,1,0,0
5667,20,2,1,0,0,0,1,0,0,0,0
5668,2,1,0,0,2,0,0,0,2,0,0
5669,1,1,0,0,0,0,1,0,0,0,0
5670,104,13,0,4,1,8,0,0,1,0,0
5671,146,1,1,0,0,0,0,0,0,0,0
5672,14,1,1,0,0,0,0,0,0,0,0
5673,199,1,0,0,1,0,0,0,0,0,0
5674,169,17,0,0,2,32,0,0,2,0,0
5675,167,3,0,1,1,1,1,0,0,0,0
5676,7,2,1,0,0,1,0,0,0,0,0
5677,15,5,1,0,0,3,0,0,1,0,0
5678,3750,56,0,0,1,0,0,4,1,51,0
5679,1,1,1,0,0,0,0,0,0,0,0
5680,6,1,0,0,1,0,0,0,0,0,0
5681,2,1,1,0,0,0,0,0,0,0,0
5682,8,2,0,0,1,0,0,0,1,0,0
5683,1,1,0,0,0,0,0,0,1,0,0
5684,10,1,1,0,0,0,0,0,0,0,0
5685,2,1,1,0,0,0,0,0,0,0,0
5686,17,4,0,0,1,0,0,1,1,1,0
5687,10,1,1,0,0,0,1,0,0,0,0
5688,9,2,1,0,0,1,0,0,0,0,0
5689,69,1,0,0,0,0,0,0,1,0,0
5690,3,1,0,0,1,0,0,0,1,0,0
5691,11,1,1,0,0,0,0,0,0,0,0
5692,11,4,0,1,1,1,0,0,1,0,0
5693,35,1,0,0,1,0,0,0,1,0,0
5694,1,1,0,0,1,0,0,0,0,0,0
5695,3,2,0,0,0,0,0,0,1,1,0
5696,16,1,0,0,0,0,1,0,0,0,0
5697,1,1,0,0,1,0,0,0,0,0,0
5698,161,3,1,0,0,1,0,0,1,0,0
5699,9,1,0,0,1,0,0,0,0,0,0
5700,19,2,1,0,0,0,0,0,1,0,0
5701,57,30,1,1,0,27,0,0,1,0,0
5702,1,1,0,0,1,0,0,0,0,0,0
5703,6,1,1,0,0,0,1,0,0,0,0
5704,56,2,1,0,0,0,0,0,1,0,0
5705,3338,8,1,0,0,6,0,0,1,0,0
5706,18,2,0,0,1,0,0,0,1,0,0
5707,13,2,1,0,0,0,0,0,1,0,0
5708,11,3,0,0,2,2,0,0,2,0,0
